time,open,high,low,close,volume
1780428600000,66978.21000000,67018.00000000,66432.00000000,66590.00000000,787.41424000
1780428900000,66590.01000000,66816.39000000,66583.34000000,66773.66000000,176.76032000
1780429200000,66773.66000000,66964.01000000,66638.93000000,66925.61000000,108.37886000
1780429500000,66925.61000000,67160.00000000,66874.14000000,67153.56000000,102.20097000
1780429800000,67153.36000000,67498.00000000,67128.14000000,67202.00000000,203.03622000
1780430100000,67202.01000000,67316.68000000,67167.42000000,67315.14000000,85.12800000
1780430400000,67315.14000000,67315.15000000,67091.79000000,67289.64000000,134.14710000
1780430700000,67289.64000000,67464.87000000,67289.64000000,67441.45000000,210.96206000
1780431000000,67441.45000000,67487.50000000,67355.99000000,67381.97000000,253.26746000
1780431300000,67381.98000000,67405.18000000,67094.68000000,67135.99000000,235.86366000
1780431600000,67136.00000000,67143.40000000,66957.24000000,67019.98000000,114.04715000
1780431900000,67019.98000000,67056.00000000,66911.20000000,66962.17000000,107.00224000
1780432200000,66962.18000000,67362.81000000,66949.90000000,67186.00000000,226.91902000
1780432500000,67186.00000000,67310.00000000,67186.00000000,67292.01000000,70.08707000
1780432800000,67292.00000000,67302.00000000,67202.50000000,67302.00000000,41.60088000
1780433100000,67301.99000000,67490.00000000,67301.99000000,67490.00000000,76.67530000
1780433400000,67490.00000000,67689.65000000,67463.24000000,67613.34000000,121.34184000
1780433700000,67613.34000000,67652.00000000,67580.01000000,67587.77000000,45.70228000
1780434000000,67587.78000000,67682.00000000,67552.30000000,67576.00000000,89.51552000
1780434300000,67576.00000000,67806.92000000,67575.99000000,67645.61000000,98.39761000
1780434600000,67645.61000000,67691.52000000,67412.00000000,67470.97000000,95.06405000
1780434900000,67470.96000000,67690.00000000,67470.96000000,67689.99000000,52.03321000
1780435200000,67689.99000000,67820.00000000,67689.99000000,67778.13000000,48.51966000
1780435500000,67778.12000000,67918.00000000,67764.00000000,67887.99000000,91.37939000
1780435800000,67887.99000000,67908.00000000,67818.51000000,67899.61000000,44.39065000
1780436100000,67899.61000000,67923.24000000,67800.00000000,67818.00000000,48.83532000
1780436400000,67817.99000000,67829.99000000,67712.00000000,67732.00000000,58.11482000
1780436700000,67732.00000000,67732.00000000,67605.64000000,67609.02000000,58.16076000
1780437000000,67609.01000000,67653.41000000,67516.00000000,67526.00000000,56.87018000
1780437300000,67526.00000000,67642.00000000,67511.00000000,67566.01000000,24.25816000
1780437600000,67566.01000000,67566.01000000,67304.01000000,67369.99000000,116.49220000
1780437900000,67369.99000000,67444.00000000,67312.52000000,67363.99000000,46.59895000
1780438200000,67363.99000000,67377.99000000,67212.97000000,67217.79000000,56.75849000
1780438500000,67217.80000000,67250.97000000,66933.33000000,67059.25000000,294.07000000
1780438800000,67059.25000000,67417.83000000,67024.00000000,67370.00000000,103.45553000
1780439100000,67370.00000000,67434.00000000,67294.00000000,67294.00000000,64.22550000
1780439400000,67294.01000000,67310.00000000,67054.00000000,67061.64000000,77.13513000
1780439700000,67061.65000000,67126.00000000,66906.58000000,66923.99000000,110.85478000
1780440000000,66924.00000000,66980.00000000,66804.00000000,66956.01000000,158.79286000
1780440300000,66956.00000000,66956.00000000,66611.68000000,66760.01000000,243.43627000
1780440600000,66760.01000000,66836.00000000,66363.27000000,66575.41000000,311.08767000
1780440900000,66575.41000000,66741.72000000,66244.02000000,66385.20000000,273.50929000
1780441200000,66385.20000000,66410.00000000,66201.77000000,66325.07000000,293.57332000
1780441500000,66325.07000000,66653.99000000,66285.25000000,66482.00000000,152.61408000
1780441800000,66482.00000000,66692.00000000,66471.10000000,66692.00000000,74.57350000
1780442100000,66692.00000000,66769.24000000,66526.23000000,66538.00000000,121.88244000
1780442400000,66538.01000000,66657.34000000,66374.53000000,66446.00000000,156.12485000
1780442700000,66446.00000000,66476.00000000,66193.00000000,66443.99000000,151.74028000
1780443000000,66443.99000000,66622.00000000,66252.00000000,66548.01000000,170.72717000
1780443300000,66548.01000000,66636.00000000,66416.00000000,66554.01000000,119.19533000
1780443600000,66554.00000000,66736.00000000,66475.92000000,66724.34000000,120.64074000
1780443900000,66724.33000000,66808.00000000,66674.01000000,66777.63000000,94.39641000
1780444200000,66777.63000000,66788.00000000,66705.44000000,66783.79000000,67.21592000
1780444500000,66783.79000000,66868.62000000,66756.58000000,66760.83000000,76.70900000
1780444800000,66760.84000000,66881.67000000,66709.99000000,66744.56000000,147.10116000
1780445100000,66744.56000000,66850.89000000,66654.00000000,66837.99000000,129.81378000
1780445400000,66838.00000000,66912.00000000,66769.92000000,66822.01000000,137.12691000
1780445700000,66822.01000000,67122.30000000,66822.01000000,67085.72000000,193.54748000
1780446000000,67085.72000000,67100.00000000,66846.00000000,66884.37000000,73.37066000
1780446300000,66884.37000000,66950.00000000,66770.01000000,66776.34000000,56.52904000
1780446600000,66776.35000000,67050.15000000,66705.35000000,67030.00000000,67.19042000
1780446900000,67030.00000000,67204.15000000,67020.25000000,67049.42000000,142.50934000
1780447200000,67049.42000000,67096.84000000,67020.26000000,67075.07000000,46.96795000
1780447500000,67075.07000000,67150.00000000,66960.42000000,66981.93000000,128.32776000
1780447800000,66981.93000000,67040.00000000,66966.00000000,67024.59000000,44.61890000
1780448100000,67024.58000000,67043.00000000,66938.00000000,66938.01000000,71.40465000
1780448400000,66938.01000000,66952.00000000,66780.00000000,66926.01000000,77.56483000
1780448700000,66926.01000000,66928.00000000,66830.54000000,66837.35000000,39.53865000
1780449000000,66837.36000000,66854.71000000,66672.58000000,66829.16000000,110.26061000
1780449300000,66829.16000000,66982.96000000,66814.00000000,66878.01000000,76.14170000
1780449600000,66878.01000000,66964.00000000,66862.00000000,66944.21000000,22.12957000
1780449900000,66944.20000000,67038.30000000,66938.63000000,67024.01000000,38.67024000
1780450200000,67024.01000000,67050.00000000,66869.99000000,66896.00000000,57.77512000
1780450500000,66896.01000000,66914.00000000,66624.64000000,66633.39000000,72.78577000
1780450800000,66633.39000000,66675.95000000,66472.65000000,66511.99000000,100.03359000
1780451100000,66511.98000000,66650.00000000,66504.04000000,66634.01000000,229.04797000
1780451400000,66634.00000000,67039.83000000,66606.05000000,66994.75000000,103.76428000
1780451700000,66994.75000000,66994.75000000,66898.48000000,66920.00000000,45.58716000
1780452000000,66920.00000000,66920.01000000,66723.06000000,66880.01000000,89.68076000
1780452300000,66880.01000000,66909.57000000,66788.41000000,66893.24000000,128.35131000
1780452600000,66893.24000000,66896.86000000,66820.23000000,66820.23000000,62.97795000
1780452900000,66820.23000000,66920.00000000,66780.00000000,66919.04000000,120.02623000
1780453200000,66919.04000000,66919.04000000,66657.08000000,66680.00000000,59.79057000
1780453500000,66680.00000000,66714.89000000,66638.00000000,66651.55000000,46.28810000
1780453800000,66651.56000000,66742.82000000,66605.85000000,66689.03000000,40.27850000
1780454100000,66689.03000000,66842.00000000,66655.08000000,66826.01000000,39.30414000
1780454400000,66826.00000000,66848.00000000,66742.00000000,66742.00000000,29.43696000
1780454700000,66742.00000000,66802.97000000,66654.00000000,66765.33000000,44.91362000
1780455000000,66765.33000000,66818.00000000,66700.00000000,66700.01000000,26.41816000
1780455300000,66700.02000000,66708.00000000,66586.17000000,66620.01000000,85.92157000
1780455600000,66620.00000000,66653.67000000,66574.43000000,66607.32000000,111.54457000
1780455900000,66607.33000000,66628.18000000,66400.00000000,66417.34000000,90.03511000
1780456200000,66417.35000000,66515.87000000,66416.00000000,66515.87000000,73.19994000
1780456500000,66515.87000000,66622.00000000,66374.17000000,66396.00000000,56.50722000
1780456800000,66396.00000000,66471.91000000,66335.22000000,66430.34000000,67.47019000
1780457100000,66430.34000000,66434.00000000,66090.10000000,66147.81000000,226.53401000
1780457400000,66147.81000000,66261.74000000,66010.00000000,66037.20000000,271.00861000
1780457700000,66037.20000000,66134.29000000,66000.00000000,66018.00000000,306.34907000
1780458000000,66018.01000000,66095.54000000,65737.61000000,65755.01000000,517.92070000
1780458300000,65755.00000000,65910.94000000,65656.04000000,65700.39000000,388.34235000
1780458600000,65700.40000000,65936.68000000,65426.34000000,65936.67000000,651.27931000
1780458900000,65936.68000000,65978.00000000,65800.00000000,65849.90000000,131.53516000
1780459200000,65849.90000000,66512.00000000,65834.00000000,66496.01000000,222.22928000
1780459500000,66496.00000000,66603.41000000,66322.73000000,66373.13000000,154.92841000
1780459800000,66373.12000000,66428.24000000,66314.00000000,66340.00000000,165.71219000
1780460100000,66339.99000000,66480.00000000,66324.91000000,66359.99000000,134.56103000
1780460400000,66359.99000000,66466.00000000,66356.00000000,66465.99000000,101.71593000
1780460700000,66466.00000000,66623.44000000,66434.90000000,66579.32000000,113.05372000
1780461000000,66579.32000000,66579.32000000,66311.28000000,66464.64000000,139.69001000
1780461300000,66464.65000000,66502.00000000,66372.00000000,66376.81000000,45.66030000
1780461600000,66376.80000000,66476.00000000,66376.00000000,66440.91000000,55.48204000
1780461900000,66440.91000000,66510.01000000,66428.03000000,66451.20000000,33.96020000
1780462200000,66451.20000000,66451.20000000,66278.23000000,66326.19000000,47.84540000
1780462500000,66326.18000000,66467.48000000,66314.40000000,66465.98000000,49.01943000
1780462800000,66465.99000000,67047.26000000,66465.99000000,67013.26000000,372.09483000
1780463100000,67013.26000000,67076.00000000,66901.03000000,67075.99000000,131.96947000
1780463400000,67076.00000000,67268.63000000,67052.00000000,67135.99000000,338.86674000
1780463700000,67135.99000000,67284.02000000,67117.91000000,67174.00000000,74.93121000
1780464000000,67174.00000000,67191.99000000,67027.38000000,67056.85000000,57.64993000
1780464300000,67056.85000000,67103.07000000,66980.65000000,67103.06000000,41.02376000
1780464600000,67103.07000000,67103.07000000,66775.00000000,66958.00000000,86.62211000
1780464900000,66958.00000000,66970.00000000,66823.94000000,66949.99000000,112.72665000
1780465200000,66950.00000000,67062.00000000,66942.97000000,67026.14000000,70.73791000
1780465500000,67026.14000000,67103.96000000,67024.60000000,67103.96000000,68.07262000
1780465800000,67103.96000000,67364.24000000,67101.29000000,67322.91000000,254.00286000
1780466100000,67322.90000000,67398.28000000,67274.00000000,67330.01000000,165.26020000
1780466400000,67330.00000000,67374.00000000,67203.34000000,67249.97000000,233.23455000
1780466700000,67249.98000000,67318.26000000,67194.00000000,67204.01000000,177.12353000
1780467000000,67204.01000000,67207.52000000,67109.06000000,67160.00000000,137.81945000
1780467300000,67160.00000000,67275.99000000,67150.00000000,67222.00000000,103.06122000
1780467600000,67222.00000000,67366.93000000,67222.00000000,67340.93000000,298.24162000
1780467900000,67340.94000000,67355.36000000,67234.53000000,67253.63000000,108.81605000
1780468200000,67253.64000000,67464.87000000,67179.47000000,67464.87000000,146.30865000
1780468500000,67464.87000000,67516.00000000,67404.81000000,67492.00000000,105.09696000
1780468800000,67491.99000000,67498.00000000,67302.98000000,67316.83000000,93.32825000
1780469100000,67316.83000000,67337.00000000,67205.94000000,67207.17000000,94.27185000
1780469400000,67207.17000000,67207.17000000,67055.68000000,67059.99000000,83.33528000
1780469700000,67059.99000000,67080.00000000,66962.95000000,66983.27000000,77.41215000
1780470000000,66983.27000000,67000.00000000,66872.01000000,66979.99000000,86.30381000
1780470300000,66979.99000000,67081.43000000,66979.99000000,67049.99000000,48.60823000
1780470600000,67050.00000000,67150.00000000,67049.99000000,67072.00000000,40.23977000
1780470900000,67072.00000000,67334.40000000,67028.00000000,67268.01000000,144.63012000
1780471200000,67268.01000000,67276.05000000,67169.45000000,67203.95000000,36.20323000
1780471500000,67203.94000000,67234.00000000,67156.00000000,67191.55000000,43.16384000
1780471800000,67191.54000000,67266.51000000,67175.49000000,67260.01000000,58.55142000
1780472100000,67260.01000000,67287.12000000,67190.58000000,67233.37000000,79.08825000
1780472400000,67233.37000000,67237.23000000,67078.91000000,67208.49000000,131.71596000
1780472700000,67208.50000000,67304.55000000,67188.01000000,67304.55000000,115.67544000
1780473000000,67304.55000000,67322.90000000,67286.03000000,67305.63000000,136.39727000
1780473300000,67305.63000000,67305.64000000,67208.01000000,67220.03000000,82.88572000
1780473600000,67220.03000000,67264.34000000,67165.15000000,67232.68000000,280.08701000
1780473900000,67232.69000000,67247.04000000,67126.01000000,67148.52000000,78.17271000
1780474200000,67148.53000000,67151.16000000,67066.55000000,67070.00000000,146.03280000
1780474500000,67069.99000000,67146.67000000,67025.68000000,67117.06000000,143.05135000
1780474800000,67117.06000000,67117.06000000,67014.12000000,67014.13000000,63.21945000
1780475100000,67014.13000000,67061.62000000,67006.06000000,67027.60000000,82.92422000
1780475400000,67027.61000000,67232.88000000,67027.61000000,67111.43000000,109.20451000
1780475700000,67111.43000000,67131.74000000,66974.00000000,66979.19000000,56.48246000
1780476000000,66979.18000000,67131.37000000,66974.00000000,67088.32000000,48.85920000
1780476300000,67088.33000000,67145.75000000,67014.12000000,67118.88000000,45.34131000
1780476600000,67118.89000000,67177.82000000,66978.00000000,67068.74000000,168.00206000
1780476900000,67068.75000000,67068.75000000,67020.72000000,67028.00000000,52.09677000
1780477200000,67028.01000000,67095.33000000,66969.91000000,67021.19000000,55.55874000
1780477500000,67021.18000000,67105.03000000,66986.00000000,67079.99000000,57.54800000
1780477800000,67079.99000000,67079.99000000,66942.00000000,66962.05000000,98.81400000
1780478100000,66962.05000000,66964.00000000,66860.00000000,66860.01000000,85.55101000
1780478400000,66860.00000000,66895.10000000,66824.54000000,66824.55000000,91.54393000
1780478700000,66824.55000000,66908.00000000,66808.27000000,66832.01000000,79.37220000
1780479000000,66832.01000000,66864.36000000,66816.96000000,66836.00000000,43.40031000
1780479300000,66836.01000000,66836.01000000,66750.00000000,66754.91000000,112.27297000
1780479600000,66754.92000000,66775.11000000,66728.19000000,66733.42000000,132.86719000
1780479900000,66733.42000000,67036.52000000,66656.48000000,67023.02000000,238.53182000
1780480200000,67023.02000000,67322.00000000,67023.02000000,67129.63000000,401.05628000
1780480500000,67129.63000000,67195.06000000,67075.17000000,67075.17000000,41.54512000
1780480800000,67075.18000000,67178.00000000,67068.51000000,67178.00000000,55.48960000
1780481100000,67178.00000000,67476.69000000,67177.99000000,67440.00000000,128.86031000
1780481400000,67440.01000000,67454.24000000,67243.41000000,67305.99000000,80.21751000
1780481700000,67305.98000000,67332.00000000,67200.00000000,67204.40000000,55.65856000
1780482000000,67204.40000000,67291.29000000,67192.88000000,67243.24000000,49.99305000
1780482300000,67243.25000000,67318.00000000,67219.97000000,67318.00000000,32.68164000
1780482600000,67318.00000000,67386.28000000,67290.00000000,67328.57000000,62.59652000
1780482900000,67328.57000000,67414.00000000,67202.54000000,67336.48000000,54.69880000
1780483200000,67336.47000000,67336.48000000,67221.05000000,67234.15000000,23.22277000
1780483500000,67234.15000000,67246.00000000,67200.00000000,67230.00000000,27.62328000
1780483800000,67230.00000000,67231.54000000,67182.72000000,67231.54000000,31.23124000
1780484100000,67231.54000000,67320.44000000,67231.54000000,67294.52000000,37.18931000
1780484400000,67294.51000000,67366.82000000,67244.00000000,67257.99000000,50.33386000
1780484700000,67258.00000000,67271.85000000,67203.18000000,67216.83000000,35.92065000
1780485000000,67216.83000000,67341.54000000,67206.40000000,67341.50000000,39.94169000
1780485300000,67341.50000000,67350.00000000,67292.94000000,67350.00000000,37.15740000
1780485600000,67350.00000000,67363.38000000,67308.60000000,67347.94000000,46.19560000
1780485900000,67347.94000000,67359.99000000,67308.00000000,67329.99000000,42.80683000
1780486200000,67330.00000000,67330.00000000,67172.00000000,67172.00000000,34.44734000
1780486500000,67172.01000000,67192.00000000,67111.00000000,67124.00000000,46.23575000
1780486800000,67124.00000000,67184.00000000,67114.00000000,67150.00000000,39.32659000
1780487100000,67150.01000000,67150.01000000,67065.63000000,67095.06000000,52.65028000
1780487400000,67095.06000000,67112.00000000,67068.00000000,67078.00000000,29.77155000
1780487700000,67078.00000000,67109.99000000,67056.58000000,67067.37000000,34.91079000
1780488000000,67067.37000000,67106.00000000,66950.00000000,67106.00000000,97.08331000
1780488300000,67105.99000000,67105.99000000,67039.44000000,67096.00000000,40.07764000
1780488600000,67095.99000000,67129.11000000,66886.87000000,66972.76000000,60.27145000
1780488900000,66972.75000000,66972.76000000,66808.27000000,66844.00000000,91.84974000
1780489200000,66843.99000000,66945.69000000,66782.65000000,66892.01000000,112.47606000
1780489500000,66892.01000000,67082.00000000,66882.00000000,67032.01000000,134.15173000
1780489800000,67032.02000000,67163.82000000,67009.02000000,67128.50000000,105.75485000
1780490100000,67128.49000000,67128.50000000,66840.00000000,66862.71000000,68.34422000
1780490400000,66862.71000000,66976.00000000,66840.06000000,66968.46000000,51.81717000
1780490700000,66968.46000000,67027.39000000,66925.37000000,67021.86000000,35.38799000
1780491000000,67021.86000000,67138.12000000,67016.77000000,67076.00000000,35.93274000
1780491300000,67075.99000000,67102.00000000,67020.00000000,67078.72000000,23.60276000
1780491600000,67078.72000000,67219.98000000,67048.00000000,67048.00000000,57.64671000
1780491900000,67048.00000000,67077.60000000,66984.00000000,67070.02000000,49.20057000
1780492200000,67070.02000000,67166.74000000,67070.01000000,67122.01000000,39.76967000
1780492500000,67122.01000000,67219.98000000,67110.00000000,67219.98000000,46.64756000
1780492800000,67219.97000000,67244.62000000,67098.43000000,67107.70000000,61.49636000
1780493100000,67107.71000000,67107.71000000,66834.05000000,66838.01000000,92.14826000
1780493400000,66838.01000000,67192.00000000,66838.01000000,67124.01000000,129.45704000
1780493700000,67124.00000000,67124.00000000,66853.03000000,66981.64000000,124.18977000
1780494000000,66981.65000000,66990.86000000,66717.82000000,66744.27000000,154.41828000
1780494300000,66744.26000000,66834.00000000,66635.00000000,66794.00000000,237.82698000
1780494600000,66794.00000000,67041.72000000,66762.01000000,66940.01000000,149.21286000
1780494900000,66940.00000000,66980.00000000,66767.32000000,66906.01000000,81.15841000
1780495200000,66906.00000000,66948.00000000,66751.99000000,66777.11000000,86.41599000
1780495500000,66777.11000000,66868.62000000,66739.56000000,66774.00000000,76.60922000
1780495800000,66774.00000000,66911.20000000,66754.00000000,66903.72000000,73.62827000
1780496100000,66903.72000000,66934.00000000,66694.00000000,66694.00000000,114.71236000
1780496400000,66694.01000000,66808.28000000,66643.96000000,66709.99000000,93.67532000
1780496700000,66710.00000000,66796.00000000,66658.30000000,66791.99000000,98.65158000
1780497000000,66792.00000000,66856.00000000,66707.21000000,66770.02000000,64.95142000
1780497300000,66770.02000000,66990.66000000,66770.02000000,66955.16000000,58.03152000
1780497600000,66955.16000000,66955.16000000,66732.24000000,66752.00000000,60.78619000
1780497900000,66751.99000000,66882.00000000,66745.87000000,66819.74000000,58.64054000
1780498200000,66819.74000000,66935.88000000,66744.00000000,66881.40000000,74.83028000
1780498500000,66881.41000000,66881.41000000,66772.00000000,66864.95000000,75.51110000
1780498800000,66864.95000000,66898.00000000,66760.00000000,66760.00000000,54.68821000
1780499100000,66760.00000000,66768.00000000,66515.11000000,66580.94000000,184.39484000
1780499400000,66580.93000000,66669.86000000,66500.00000000,66525.55000000,89.31480000
1780499700000,66525.55000000,66581.06000000,66344.16000000,66356.49000000,213.39325000
1780500000000,66356.50000000,66416.02000000,66256.52000000,66382.30000000,178.88892000
1780500300000,66382.29000000,66663.54000000,66324.00000000,66597.74000000,162.40921000
1780500600000,66597.74000000,66678.00000000,66324.95000000,66349.99000000,102.53239000
1780500900000,66350.00000000,66450.00000000,66226.82000000,66327.95000000,126.93324000
1780501200000,66327.95000000,66370.10000000,66270.00000000,66304.01000000,92.47778000
1780501500000,66304.01000000,66350.00000000,66144.00000000,66309.19000000,124.23196000
1780501800000,66309.19000000,66378.42000000,66177.40000000,66188.00000000,93.29328000
1780502100000,66188.00000000,66248.00000000,66076.00000000,66076.01000000,98.79133000
1780502400000,66076.01000000,66180.42000000,65872.50000000,66179.23000000,287.48437000
1780502700000,66179.22000000,66373.18000000,65941.65000000,66186.00000000,172.00650000
1780503000000,66186.00000000,66276.65000000,66040.01000000,66172.97000000,97.93542000
1780503300000,66172.97000000,66228.97000000,65932.80000000,66058.00000000,88.19730000
1780503600000,66058.00000000,66058.00000000,65633.57000000,65633.69000000,288.86935000
1780503900000,65633.69000000,65800.00000000,65555.00000000,65606.94000000,228.02886000
1780504200000,65606.94000000,65812.73000000,65586.44000000,65751.60000000,127.78482000
1780504500000,65751.60000000,65906.40000000,65696.00000000,65897.41000000,98.64240000
1780504800000,65897.40000000,65984.87000000,65837.20000000,65924.00000000,79.04260000
1780505100000,65924.00000000,66071.04000000,65866.00000000,65903.54000000,64.46093000
1780505400000,65903.54000000,65993.87000000,65822.40000000,65950.00000000,55.01022000
1780505700000,65950.01000000,66068.00000000,65933.58000000,66061.83000000,45.68000000
1780506000000,66061.83000000,66126.00000000,65891.78000000,65899.69000000,61.44836000
1780506300000,65899.68000000,65907.60000000,65730.41000000,65750.62000000,103.48803000
1780506600000,65750.61000000,65852.56000000,65704.80000000,65715.23000000,66.01487000
1780506900000,65715.23000000,65954.00000000,65715.23000000,65927.14000000,82.02960000
1780507200000,65927.14000000,65943.21000000,65791.51000000,65819.11000000,48.77465000
1780507500000,65819.11000000,65984.88000000,65819.11000000,65945.93000000,83.85858000
1780507800000,65945.93000000,66177.97000000,65851.81000000,66164.01000000,73.40477000
1780508100000,66164.01000000,66189.80000000,66071.27000000,66172.00000000,41.36859000
1780508400000,66172.00000000,66184.76000000,66099.00000000,66109.39000000,89.57766000
1780508700000,66109.38000000,66114.00000000,65945.43000000,65954.28000000,55.08859000
1780509000000,65954.28000000,65981.31000000,65806.00000000,65894.00000000,56.50420000
1780509300000,65894.00000000,65992.00000000,65852.64000000,65964.08000000,48.73575000
1780509600000,65964.08000000,66092.00000000,65964.08000000,66014.01000000,46.83227000
1780509900000,66014.01000000,66068.01000000,65994.00000000,66054.24000000,30.96032000
1780510200000,66054.25000000,66054.25000000,65860.73000000,65972.81000000,44.43513000
1780510500000,65972.80000000,65972.80000000,65758.00000000,65813.84000000,71.29487000
1780510800000,65813.84000000,65904.00000000,65744.01000000,65902.01000000,66.24871000
1780511100000,65902.01000000,65924.00000000,65852.65000000,65899.99000000,32.88703000
1780511400000,65900.00000000,65984.88000000,65858.00000000,65866.09000000,38.18747000
1780511700000,65866.09000000,65978.00000000,65784.07000000,65968.01000000,43.81849000
1780512000000,65968.01000000,66098.00000000,65968.00000000,66044.17000000,38.26352000
1780512300000,66044.16000000,66161.24000000,66034.00000000,66047.63000000,119.68643000
1780512600000,66047.63000000,66102.00000000,66036.00000000,66070.01000000,22.60527000
1780512900000,66070.01000000,66125.77000000,66018.00000000,66036.57000000,45.37270000
1780513200000,66036.56000000,66048.00000000,65980.92000000,66036.63000000,80.49643000
1780513500000,66036.64000000,66036.64000000,65904.45000000,65910.01000000,53.17816000
1780513800000,65910.01000000,65970.02000000,65902.00000000,65970.02000000,56.16168000
1780514100000,65970.02000000,66054.00000000,65899.99000000,65932.00000000,102.97219000
1780514400000,65932.00000000,65940.00000000,65698.00000000,65745.11000000,121.66953000
1780514700000,65745.10000000,65766.00000000,65600.00000000,65658.18000000,80.24846000
1780515000000,65658.01000000,65741.76000000,65624.89000000,65722.78000000,54.05281000
1780515300000,65722.01000000,65816.00000000,65694.00000000,65768.01000000,38.73992000
1780515600000,65768.01000000,65825.10000000,65749.42000000,65764.01000000,44.19295000
1780515900000,65764.00000000,65847.99000000,65746.67000000,65746.90000000,50.81367000
1780516200000,65746.89000000,65746.89000000,65359.30000000,65359.31000000,287.39780000
1780516500000,65359.31000000,65487.86000000,65251.00000000,65462.00000000,228.78608000
1780516800000,65461.99000000,65462.18000000,65252.00000000,65319.58000000,100.29758000
1780517100000,65319.58000000,65420.57000000,65300.00000000,65389.99000000,105.90783000
1780517400000,65390.00000000,65614.74000000,65389.99000000,65580.01000000,58.94094000
1780517700000,65580.00000000,65580.00000000,65283.69000000,65340.84000000,119.90213000
1780518000000,65340.85000000,65500.00000000,65340.01000000,65487.36000000,32.40966000
1780518300000,65487.36000000,65594.00000000,65487.35000000,65548.01000000,23.04506000
1780518600000,65548.01000000,65566.00000000,65411.40000000,65486.00000000,42.70212000
1780518900000,65486.00000000,65498.00000000,65320.00000000,65334.00000000,43.31633000
1780519200000,65333.99000000,65363.99000000,65179.99000000,65190.63000000,160.32640000
1780519500000,65190.63000000,65233.83000000,65099.31000000,65128.01000000,114.81951000
